timestamp,temperature,humidity,sound,anomaly
2026-02-02 13:00:31,29.47,45.35,103.52,-1
2026-02-02 13:00:32,29.63,45.43,104.68,-1
2026-02-02 13:00:33,29.64,45.34,104.92,-1
2026-02-02 13:00:34,29.86,45.28,104.97,-1
2026-02-02 13:00:35,29.98,45.45,104.03,-1
2026-02-02 13:00:36,29.53,45.39,103.07,1
2026-02-02 13:00:37,29.1,45.3,102.14,1
2026-02-02 13:00:38,28.68,45.42,101.35,1
2026-02-02 13:00:39,28.32,45.44,100.58,1
2026-02-02 13:00:40,28.0,45.5,99.11,1
2026-02-02 13:00:41,27.7,45.58,98.2,1
2026-02-02 13:00:42,27.34,45.62,97.61,1
2026-02-02 13:00:43,27.0,45.63,96.64,1
2026-02-02 13:00:44,26.78,45.58,95.48,1
2026-02-02 13:00:45,26.57,45.45,94.13,1
2026-02-02 13:00:46,26.38,45.45,93.1,1
2026-02-02 13:00:47,26.18,45.37,92.34,1
2026-02-02 13:00:48,25.96,45.32,91.83,1
2026-02-02 13:00:49,25.78,45.37,91.56,1
2026-02-02 13:00:50,25.59,45.44,91.3,1
2026-02-02 13:00:51,25.4,45.37,90.87,1
2026-02-02 13:00:52,25.15,45.56,89.79,1
2026-02-02 13:00:53,25.06,45.59,89.44,1
2026-02-02 13:00:54,25.02,45.57,88.5,1
2026-02-02 13:00:55,24.75,45.52,88.29,1
2026-02-02 13:00:56,24.63,45.74,88.0,1
2026-02-02 13:00:57,24.52,45.65,87.25,1
2026-02-02 13:00:58,24.37,45.65,86.39,1
2026-02-02 13:00:59,24.23,45.53,85.39,1
2026-02-02 13:01:00,24.19,45.41,84.95,1
2026-02-02 13:01:01,24.11,45.34,83.99,1
2026-02-02 13:01:02,24.13,45.34,83.38,1
2026-02-02 13:01:03,23.98,45.3,83.18,1
2026-02-02 13:01:04,23.86,45.34,82.72,1
2026-02-02 13:01:05,23.77,45.28,82.43,1
2026-02-02 13:01:06,23.72,45.24,81.7,1
2026-02-02 13:01:07,23.6,45.25,80.79,1
2026-02-02 13:01:08,23.6,45.17,80.18,1
2026-02-02 13:01:09,23.61,45.31,79.83,1
2026-02-02 13:01:10,23.61,45.51,79.6,1
2026-02-02 13:01:11,23.51,45.59,79.43,1
2026-02-02 13:01:12,23.4,45.48,78.87,1
2026-02-02 13:01:13,23.33,45.28,78.73,1
2026-02-02 13:01:14,23.22,45.31,78.66,1
2026-02-02 13:01:15,23.05,45.19,78.3,1
2026-02-02 13:01:16,23.02,45.3,77.98,1
2026-02-02 13:01:17,22.95,45.2,77.01,1
2026-02-02 13:01:18,22.9,45.22,76.14,1
2026-02-02 13:01:19,22.85,45.2,75.99,1
2026-02-02 13:01:20,22.78,45.24,75.7,1
2026-02-02 13:01:21,22.67,45.22,75.28,1
2026-02-02 13:01:22,22.64,44.99,74.97,1
2026-02-02 13:01:23,22.63,45.02,74.65,1
2026-02-02 13:01:24,22.52,45.12,74.93,1
2026-02-02 13:01:25,22.45,45.14,74.64,1
2026-02-02 13:01:26,22.41,45.08,74.77,1
2026-02-02 13:01:27,22.36,44.87,74.58,1
2026-02-02 13:01:28,22.33,44.82,74.34,1
2026-02-02 13:01:29,22.25,44.76,74.12,1
2026-02-02 13:01:30,22.17,44.68,73.6,1
2026-02-02 13:01:31,22.08,44.57,73.37,1
2026-02-02 13:01:32,22.11,44.48,73.36,1
2026-02-02 13:01:33,22.03,44.33,73.1,1
2026-02-02 13:01:34,21.99,44.43,73.2,1
2026-02-02 13:01:35,22.0,44.35,73.4,1
2026-02-02 13:01:36,22.01,44.22,73.08,1
2026-02-02 13:01:37,21.97,44.17,72.84,1
2026-02-02 13:01:38,21.9,44.12,72.75,1
2026-02-02 13:01:39,21.94,44.16,71.98,1
2026-02-02 13:01:40,21.95,44.13,72.05,1
2026-02-02 13:01:41,21.95,44.26,71.51,1
2026-02-02 13:01:42,21.96,44.26,71.76,1
2026-02-02 13:01:43,22.07,44.34,71.21,1
2026-02-02 13:01:44,22.04,44.55,70.68,1
2026-02-02 13:01:45,22.06,44.71,70.4,1
2026-02-02 13:01:46,22.11,44.96,71.02,1
2026-02-02 13:01:47,21.98,44.95,71.23,1
2026-02-02 13:01:48,22.04,45.05,71.13,1
2026-02-02 13:01:49,22.07,44.94,71.3,1
2026-02-02 13:01:50,22.12,44.99,71.46,1
2026-02-02 13:01:51,22.14,44.93,70.52,1
2026-02-02 13:01:52,22.09,45.14,70.4,1
2026-02-02 13:01:53,21.99,45.19,70.26,1
2026-02-02 13:01:54,21.96,45.18,70.44,1
2026-02-02 13:01:55,21.99,45.17,70.08,1
2026-02-02 13:01:56,22.05,45.03,70.0,1
2026-02-02 13:01:57,22.07,45.1,69.55,1
2026-02-02 13:01:58,22.06,45.14,69.27,1
2026-02-02 13:01:59,22.05,44.89,69.18,1
2026-02-02 13:02:00,22.05,45.04,68.75,1
2026-02-02 13:02:01,22.06,45.22,69.04,1
2026-02-02 13:02:02,22.05,45.19,69.45,1
2026-02-02 13:02:03,22.05,45.13,69.42,1
2026-02-02 13:02:04,22.07,44.99,69.02,1
2026-02-02 13:02:05,22.09,45.15,68.98,1
2026-02-02 13:02:06,22.08,44.99,68.92,1
2026-02-02 13:02:07,22.09,45.18,68.35,1
2026-02-02 13:02:08,22.15,45.17,68.1,1
2026-02-02 13:02:09,22.24,45.19,68.06,1
2026-02-02 13:02:10,22.16,45.25,67.82,1
2026-02-02 13:02:11,22.18,45.29,67.72,1
2026-02-02 13:02:12,22.17,45.16,67.7,1
2026-02-02 13:02:13,22.17,45.0,67.68,1
2026-02-02 13:02:14,22.13,44.98,68.0,1
2026-02-02 13:02:15,22.12,44.97,67.66,1
2026-02-02 13:02:16,22.17,44.99,67.84,1
2026-02-02 13:02:17,22.17,44.9,67.95,1
2026-02-02 13:02:18,22.18,44.89,68.35,1
2026-02-02 13:02:19,22.21,44.8,68.4,1
2026-02-02 13:02:20,22.18,44.87,68.38,1
2026-02-02 13:02:21,22.14,44.95,67.75,1
2026-02-02 13:02:22,22.21,44.87,67.67,1
2026-02-02 13:02:23,22.26,44.73,67.97,1
2026-02-02 13:02:24,22.27,44.65,67.76,1
2026-02-02 13:02:25,22.25,44.67,67.78,1
2026-02-02 13:02:26,22.32,44.57,67.78,1
2026-02-02 13:02:27,22.34,44.53,67.99,1
2026-02-02 13:02:28,22.3,44.63,67.8,1
2026-02-02 13:02:29,22.38,44.81,67.53,1
2026-02-02 13:02:30,22.37,44.83,67.32,1
2026-02-02 13:02:31,22.43,44.87,67.18,1
2026-02-02 13:02:32,22.36,44.73,67.2,1
2026-02-02 13:02:33,22.39,44.75,67.89,1
2026-02-02 13:02:34,22.36,44.8,67.72,1
2026-02-02 13:02:35,22.4,44.72,67.47,1
2026-02-02 13:02:36,22.39,44.59,67.42,1
2026-02-02 13:02:37,22.5,44.64,67.79,1
2026-02-02 13:02:38,22.54,44.44,67.98,1
2026-02-02 13:02:39,22.47,44.41,67.62,1
2026-02-02 13:02:40,22.42,44.37,67.97,1
2026-02-02 13:02:41,22.44,44.27,67.61,1
2026-02-02 13:02:42,22.33,44.2,67.89,1
2026-02-02 13:02:43,22.25,44.28,67.74,1
2026-02-02 13:02:44,22.29,44.24,67.7,1
2026-02-02 13:02:45,22.3,44.13,67.5,1
2026-02-02 13:02:46,22.32,44.17,67.47,1
2026-02-02 13:02:47,22.26,44.14,67.94,1
2026-02-02 13:02:48,22.27,44.23,68.16,1
2026-02-02 13:02:49,22.24,44.23,68.06,1
2026-02-02 13:02:50,22.29,44.32,67.84,1
2026-02-02 13:02:51,22.31,44.18,67.53,1
2026-02-02 13:02:52,22.3,44.35,67.94,1
2026-02-02 13:02:53,22.26,44.45,67.97,1
2026-02-02 13:02:54,22.34,44.55,68.06,1
2026-02-02 13:02:55,22.34,44.51,67.92,1
2026-02-02 13:02:56,22.37,44.49,67.25,1
2026-02-02 13:02:57,22.25,44.65,67.38,1
2026-02-02 13:02:58,22.29,44.57,67.48,1
2026-02-02 13:02:59,22.31,44.6,67.98,1
2026-02-02 13:03:00,22.29,44.64,67.89,1
2026-02-02 13:03:01,22.32,44.65,68.1,1
2026-02-02 13:03:02,22.27,44.63,68.4,1
2026-02-02 13:03:03,22.29,44.49,68.65,1
2026-02-02 13:03:04,22.32,44.58,68.6,1
2026-02-02 13:03:05,22.28,44.46,68.84,1
2026-02-02 13:03:06,22.26,44.45,69.03,1
2026-02-02 13:03:07,22.21,44.38,69.12,1
2026-02-02 13:03:08,22.2,44.38,68.96,1
2026-02-02 13:03:09,22.09,44.12,68.95,1
2026-02-02 13:03:10,22.15,44.02,69.34,1
2026-02-02 13:03:11,22.15,44.08,69.25,1
2026-02-02 13:03:12,22.1,44.1,69.34,1
2026-02-02 13:03:13,22.09,44.1,69.44,1
2026-02-02 13:03:14,22.09,44.28,69.05,1
2026-02-02 13:03:15,22.21,44.39,68.8,1
2026-02-02 13:03:16,22.17,44.25,68.89,1
2026-02-02 13:03:17,22.13,44.45,68.12,1
2026-02-02 13:03:18,22.12,44.51,67.74,1
2026-02-02 13:03:19,22.05,44.53,67.45,1
2026-02-02 13:03:20,22.1,44.5,67.37,1
2026-02-02 13:03:21,22.12,44.5,67.53,1
2026-02-02 13:03:22,22.08,44.65,67.07,1
2026-02-02 13:03:23,22.09,44.72,67.25,1
2026-02-02 13:03:24,22.1,44.8,66.78,1
2026-02-02 13:03:25,22.09,44.88,67.24,1
2026-02-02 13:03:26,22.11,44.95,67.12,1
2026-02-02 13:03:27,22.09,44.88,66.96,1
2026-02-02 13:03:28,22.18,45.02,67.13,1
2026-02-02 13:03:29,22.1,44.97,67.83,1
2026-02-02 13:03:30,22.12,44.99,67.89,1
2026-02-02 13:03:31,22.09,45.0,67.57,1
2026-02-02 13:03:32,22.15,45.1,67.48,1
2026-02-02 13:03:33,22.28,45.27,67.81,1
2026-02-02 13:03:34,22.27,45.24,68.09,1
2026-02-02 13:03:35,22.22,45.4,68.35,1
2026-02-02 13:03:36,22.22,45.26,68.68,1
2026-02-02 13:03:37,22.22,45.33,68.82,1
2026-02-02 13:03:38,22.22,45.15,68.95,1
2026-02-02 13:03:39,22.28,45.19,69.62,1
2026-02-02 13:03:40,22.28,45.0,69.51,1
2026-02-02 13:03:41,22.32,45.13,69.69,1
2026-02-02 13:03:42,22.25,45.04,69.85,1
2026-02-02 13:03:43,22.18,45.0,69.74,1
2026-02-02 13:03:44,22.2,45.0,69.42,1
2026-02-02 13:03:45,22.27,45.13,69.91,1
2026-02-02 13:03:46,22.27,44.93,69.93,1
2026-02-02 13:03:47,22.3,44.99,69.78,1
2026-02-02 13:03:48,22.29,45.12,69.74,1
2026-02-02 13:03:49,22.31,45.08,69.62,1
2026-02-02 13:03:50,22.34,45.14,70.49,1
2026-02-02 13:03:51,22.39,45.22,70.55,1
2026-02-02 13:03:52,22.28,45.18,70.55,1
2026-02-02 13:03:53,22.32,45.05,70.2,1
2026-02-02 13:03:54,22.29,45.03,69.99,1
2026-02-02 13:03:55,22.27,44.9,70.16,1
2026-02-02 13:03:56,22.3,44.84,70.21,1
2026-02-02 13:03:57,22.34,44.89,70.19,1
2026-02-02 13:03:58,22.32,44.75,70.31,1
2026-02-02 13:03:59,22.21,44.77,70.13,1
2026-02-02 13:04:00,22.24,44.73,69.95,1
2026-02-02 13:04:01,22.21,44.74,70.0,1
2026-02-02 13:04:02,22.2,44.85,70.04,1
2026-02-02 13:04:03,22.22,44.96,70.44,1
2026-02-02 13:04:04,22.05,44.92,70.15,1
2026-02-02 13:04:05,22.15,44.9,70.43,1
2026-02-02 13:04:06,22.24,44.99,70.22,1
2026-02-02 13:04:07,22.29,45.01,70.09,1
2026-02-02 13:04:08,22.33,45.08,69.8,1
2026-02-02 13:04:09,22.31,45.19,69.9,1
2026-02-02 13:04:10,22.25,45.0,70.2,1
2026-02-02 13:04:11,22.25,45.13,70.07,1
2026-02-02 13:04:12,22.29,45.17,70.06,1
2026-02-02 13:04:13,22.33,45.22,69.82,1
2026-02-02 13:04:14,22.47,45.18,69.43,1
2026-02-02 13:04:15,22.46,45.19,69.25,1
2026-02-02 13:04:16,22.39,45.12,69.53,1
2026-02-02 13:04:17,22.41,44.99,69.68,1
2026-02-02 13:04:18,22.34,44.87,69.81,1
2026-02-02 13:04:19,22.32,44.95,69.51,1
2026-02-02 13:04:20,22.2,45.04,69.62,1
2026-02-02 13:04:21,22.27,45.11,68.97,1
2026-02-02 13:04:22,22.22,44.99,68.51,1
2026-02-02 13:04:23,22.08,44.86,68.2,1
2026-02-02 13:04:24,22.12,44.92,67.93,1
2026-02-02 13:04:25,22.14,45.13,67.92,1
2026-02-02 13:04:26,22.13,45.34,67.71,1
2026-02-02 13:04:27,22.04,45.26,67.62,1
2026-02-02 13:04:28,22.06,45.47,68.06,1
2026-02-02 13:04:29,22.12,45.42,67.97,1
2026-02-02 13:04:30,22.07,45.29,67.7,1
2026-02-02 13:04:31,22.07,45.19,68.15,1
2026-02-02 13:04:32,22.07,45.32,67.74,1
2026-02-02 13:04:33,22.03,45.22,67.69,1
2026-02-02 13:04:34,22.01,45.33,68.06,1
2026-02-02 13:04:35,22.08,45.34,68.07,1
2026-02-02 13:04:36,22.07,45.44,68.47,1
2026-02-02 13:04:37,22.02,45.52,68.28,1
2026-02-02 13:04:38,22.03,45.36,68.32,1
2026-02-02 13:04:39,22.03,45.25,67.97,1
2026-02-02 13:04:40,21.89,45.35,67.69,1
2026-02-02 13:04:41,21.8,45.34,67.73,1
2026-02-02 13:04:42,21.77,45.29,66.92,1
2026-02-02 13:04:43,21.82,45.18,66.78,1
2026-02-02 13:04:44,21.85,45.27,66.64,1
2026-02-02 13:04:45,21.87,45.38,66.45,1
2026-02-02 13:04:46,21.93,45.33,66.54,1
2026-02-02 13:04:47,21.93,45.24,66.88,1
2026-02-02 13:04:48,21.89,45.31,66.73,1
2026-02-02 13:04:49,21.97,45.25,67.07,1
2026-02-02 13:04:50,21.98,45.34,67.53,1
2026-02-02 13:04:51,22.0,45.4,68.38,1
2026-02-02 13:04:52,22.0,45.35,68.85,1
2026-02-02 13:04:53,22.0,45.38,68.74,1
2026-02-02 13:04:54,22.05,45.37,68.69,1
2026-02-02 13:04:55,22.06,45.41,68.09,1
2026-02-02 13:04:56,22.1,45.31,68.42,1
2026-02-02 13:04:57,22.09,45.37,68.74,1
2026-02-02 13:04:58,22.18,45.48,68.78,1
2026-02-02 13:04:59,22.29,45.35,68.75,1
2026-02-02 13:05:00,22.2,45.44,69.17,1
2026-02-02 13:05:01,22.26,45.55,69.39,1
2026-02-02 13:05:02,22.21,45.52,69.51,1
2026-02-02 13:05:03,22.22,45.55,69.62,1
2026-02-02 13:05:04,22.26,45.39,69.85,1
2026-02-02 13:05:05,22.22,45.39,70.03,1
2026-02-02 13:05:06,22.27,45.33,69.83,1
2026-02-02 13:05:07,22.27,45.38,70.15,1
2026-02-02 13:05:08,22.24,45.43,70.1,1
2026-02-02 13:05:09,22.21,45.46,70.19,1
2026-02-02 13:05:10,22.23,45.53,70.55,1
2026-02-02 13:05:11,22.26,45.55,70.26,1
2026-02-02 13:05:12,22.26,45.56,70.47,1
2026-02-02 13:05:13,22.23,45.42,71.49,1
2026-02-02 13:05:14,22.29,45.51,70.92,1
2026-02-02 13:05:15,22.32,45.45,70.84,1
2026-02-02 13:05:16,22.34,45.37,70.33,1
2026-02-02 13:05:17,22.33,45.5,70.2,1
2026-02-02 13:05:18,22.26,45.26,70.1,1
2026-02-02 13:05:19,22.42,45.23,70.22,1
2026-02-02 13:05:20,22.35,45.24,70.21,1
2026-02-02 13:05:21,22.23,45.06,70.17,1
2026-02-02 13:05:22,22.28,45.14,70.0,1
2026-02-02 13:05:23,22.2,45.04,70.14,1
2026-02-02 13:05:24,22.05,45.1,70.25,1
2026-02-02 13:05:25,22.05,45.09,70.4,1
2026-02-02 13:05:26,21.98,45.1,70.76,1
2026-02-02 13:05:27,21.95,45.06,70.19,1
2026-02-02 13:05:28,22.01,45.23,70.13,1
2026-02-02 13:05:29,21.97,45.15,69.71,1
2026-02-02 13:05:30,21.99,45.09,69.93,1
2026-02-02 13:05:31,21.94,45.08,69.92,1
2026-02-02 13:05:32,21.99,45.14,69.96,1
2026-02-02 13:05:33,22.06,45.07,69.74,1
2026-02-02 13:05:34,22.02,45.07,69.43,1
2026-02-02 13:05:35,22.02,45.14,69.36,1
2026-02-02 13:05:36,21.97,45.18,69.42,1
2026-02-02 13:05:37,22.03,45.01,69.32,1
2026-02-02 13:05:38,22.04,45.09,69.43,1
2026-02-02 13:05:39,22.06,44.99,69.18,1
2026-02-02 13:05:40,22.03,44.94,69.42,1
2026-02-02 13:05:41,22.0,45.1,69.37,1
2026-02-02 13:05:42,22.03,44.95,69.96,1
2026-02-02 13:05:43,22.07,45.0,69.81,1
2026-02-02 13:05:44,22.09,44.9,70.01,1
2026-02-02 13:05:45,22.09,44.86,69.83,1
2026-02-02 13:05:46,22.19,44.91,69.66,1
2026-02-02 13:05:47,22.15,44.76,69.99,1
2026-02-02 13:05:48,22.2,44.61,69.93,1
2026-02-02 13:05:49,22.19,44.59,69.93,1
2026-02-02 13:05:50,22.25,44.61,70.33,1
2026-02-02 13:05:51,22.23,44.64,70.34,1
2026-02-02 13:05:52,22.21,44.65,70.03,1
2026-02-02 13:05:53,22.26,44.68,70.01,1
2026-02-02 13:05:54,22.25,44.7,70.03,1
2026-02-02 13:05:55,22.28,44.64,70.14,1
2026-02-02 13:05:56,22.23,44.61,70.14,1
2026-02-02 13:05:57,22.16,44.45,70.6,1
2026-02-02 13:05:58,22.05,44.48,69.92,1
2026-02-02 13:05:59,22.09,44.63,69.97,1
2026-02-02 13:06:00,22.11,44.63,69.49,1
2026-02-02 13:06:01,22.17,44.59,68.89,1
2026-02-02 13:06:02,22.17,44.59,69.11,1
2026-02-02 13:06:03,22.24,44.62,68.54,1
2026-02-02 13:06:04,22.23,44.51,68.76,1
2026-02-02 13:06:05,22.24,44.56,68.54,1
2026-02-02 13:06:06,22.17,44.77,68.6,1
2026-02-02 13:06:07,22.15,44.87,68.71,1
2026-02-02 13:06:08,22.14,44.86,68.46,1
2026-02-02 13:06:09,22.13,44.66,68.27,1
2026-02-02 13:06:10,22.16,44.52,68.73,1
2026-02-02 13:06:11,22.18,44.39,69.0,1
2026-02-02 13:06:12,22.18,44.43,69.37,1
2026-02-02 13:06:13,22.13,44.42,68.82,1
2026-02-02 13:06:14,22.14,44.41,68.36,1
2026-02-02 13:06:15,22.11,44.29,68.4,1
2026-02-02 13:06:16,22.07,44.15,68.45,1
2026-02-02 13:06:17,22.04,44.03,67.7,1
2026-02-02 13:06:18,22.06,44.03,67.31,1
2026-02-02 13:06:19,21.99,44.09,67.27,1
2026-02-02 13:06:20,22.05,44.15,67.34,1
2026-02-02 13:06:21,22.03,44.04,67.07,1
2026-02-02 13:06:22,22.15,44.19,67.85,1
2026-02-02 13:06:23,22.12,44.23,67.8,1
2026-02-02 13:06:24,22.15,44.2,67.51,1
2026-02-02 13:06:25,22.15,44.26,67.74,1
2026-02-02 13:06:26,22.07,44.21,67.11,1
2026-02-02 13:06:27,22.06,44.08,67.32,1
2026-02-02 13:06:28,22.04,44.14,68.05,1
2026-02-02 13:06:29,22.09,44.08,68.09,1
2026-02-02 13:06:30,22.06,43.99,67.82,1
2026-02-02 13:06:31,22.09,44.07,67.58,1
2026-02-02 13:06:32,22.19,44.15,67.65,1
2026-02-02 13:06:33,22.2,44.13,67.42,1
2026-02-02 13:06:34,22.16,44.33,67.18,1
2026-02-02 13:06:35,22.14,44.3,67.36,1
2026-02-02 13:06:36,22.11,44.45,67.52,1
2026-02-02 13:06:37,22.15,44.23,67.44,1
2026-02-02 13:06:38,22.11,44.12,67.86,1
2026-02-02 13:06:39,22.11,44.08,68.15,1
2026-02-02 13:06:40,22.12,43.98,68.16,1
2026-02-02 13:06:41,22.12,44.11,68.06,1
2026-02-02 13:06:42,22.18,44.34,68.11,1
2026-02-02 13:06:43,22.22,44.21,68.0,1
2026-02-02 13:06:44,22.18,44.27,67.97,1
2026-02-02 13:06:45,22.18,44.43,67.78,1
2026-02-02 13:06:46,22.14,44.54,67.88,1
2026-02-02 13:06:47,22.11,44.64,67.59,1
2026-02-02 13:06:48,22.07,44.57,67.48,1
2026-02-02 13:06:49,22.09,44.69,67.83,1
2026-02-02 13:06:50,22.17,44.61,67.82,1
2026-02-02 13:06:51,22.16,44.62,68.37,1
2026-02-02 13:06:52,22.17,44.72,68.55,1
2026-02-02 13:06:53,22.15,44.79,68.45,1
2026-02-02 13:06:54,22.11,44.82,68.54,1
2026-02-02 13:06:55,22.16,44.69,68.03,1
2026-02-02 13:06:56,22.15,44.76,67.4,1
2026-02-02 13:06:57,22.16,44.73,67.03,1
2026-02-02 13:06:58,22.2,44.64,67.17,1
2026-02-02 13:06:59,22.14,44.66,67.18,1
2026-02-02 13:07:00,22.14,44.78,67.33,1
2026-02-02 13:07:01,22.18,44.71,66.66,1
2026-02-02 13:07:02,22.26,44.87,66.53,1
2026-02-02 13:07:03,22.23,44.92,66.6,1
2026-02-02 13:07:04,22.24,44.86,66.08,1
2026-02-02 13:07:05,22.29,44.78,66.55,1
2026-02-02 13:07:06,22.3,44.83,66.44,1
2026-02-02 13:07:07,22.22,44.71,66.77,1
2026-02-02 13:07:08,22.27,44.72,67.05,1
2026-02-02 13:07:09,22.25,44.77,67.08,1
2026-02-02 13:07:10,22.26,44.68,66.9,1
2026-02-02 13:07:11,22.19,44.65,66.87,1
2026-02-02 13:07:12,22.18,44.8,67.05,1
2026-02-02 13:07:13,22.16,44.82,67.2,1
2026-02-02 13:07:14,22.11,44.79,66.57,1
2026-02-02 13:07:15,22.01,45.03,66.97,1
2026-02-02 13:07:16,22.05,45.19,66.89,1
2026-02-02 13:07:17,21.95,45.13,66.9,1
2026-02-02 13:07:18,21.99,45.27,65.94,1
2026-02-02 13:07:19,21.9,45.21,66.64,1
2026-02-02 13:07:20,21.81,45.13,67.1,1
2026-02-02 13:07:21,21.86,45.2,67.77,1
2026-02-02 13:07:22,21.85,45.29,67.16,1
2026-02-02 13:07:23,21.87,45.2,67.33,1
2026-02-02 13:07:24,21.9,45.15,66.3,1
2026-02-02 13:07:25,21.88,45.19,66.21,1
2026-02-02 13:07:26,22.0,45.09,66.46,1
2026-02-02 13:07:27,22.1,45.06,66.39,1
2026-02-02 13:07:28,22.06,45.04,66.05,1
2026-02-02 13:07:29,21.98,44.86,65.95,1
2026-02-02 13:07:30,22.02,44.89,65.77,1
2026-02-02 13:07:31,22.05,44.9,65.74,1
2026-02-02 13:07:32,22.0,45.01,65.57,1
2026-02-02 13:07:33,22.07,44.99,65.91,1
2026-02-02 13:07:34,22.06,44.86,65.53,1
2026-02-02 13:07:35,21.97,45.09,65.52,1
2026-02-02 13:07:36,21.92,45.08,65.64,1
2026-02-02 13:07:37,21.87,45.06,65.3,1
2026-02-02 13:07:38,21.83,45.02,65.24,1
2026-02-02 13:07:39,21.72,44.86,65.0,1
2026-02-02 13:07:40,21.74,44.76,64.9,1
2026-02-02 13:07:41,21.74,44.66,64.8,1
2026-02-02 13:07:42,21.81,44.59,65.21,1
2026-02-02 13:07:43,21.87,44.71,65.67,1
2026-02-02 13:07:44,21.9,44.65,65.64,1
2026-02-02 13:07:45,21.89,44.62,65.68,1
2026-02-02 13:07:46,21.89,44.72,65.66,1
2026-02-02 13:07:47,21.96,44.71,65.91,1
2026-02-02 13:07:48,22.01,44.77,65.7,1
2026-02-02 13:07:49,22.08,44.79,65.95,1
2026-02-02 13:07:50,22.11,44.81,66.15,1
2026-02-02 13:07:51,22.11,44.86,66.39,1
2026-02-02 13:07:52,22.12,44.79,66.53,1
2026-02-02 13:07:53,22.11,44.72,66.09,1
2026-02-02 13:07:54,22.12,44.78,65.79,1
2026-02-02 13:07:55,22.13,44.64,65.97,1
2026-02-02 13:07:56,22.11,44.64,65.38,1
2026-02-02 13:07:57,22.13,44.72,65.51,1
2026-02-02 13:07:58,22.17,44.74,65.51,1
2026-02-02 13:07:59,22.13,44.7,65.4,1
2026-02-02 13:08:00,22.1,44.7,65.45,1
2026-02-02 13:08:01,22.18,44.57,65.29,1
2026-02-02 13:08:02,22.22,44.53,65.52,1
2026-02-02 13:08:03,22.17,44.6,65.87,1
2026-02-02 13:08:04,22.1,44.69,65.65,1
2026-02-02 13:08:05,22.02,44.8,65.8,1
2026-02-02 13:08:06,22.05,44.71,65.73,1
2026-02-02 13:08:07,21.99,44.61,65.58,1
2026-02-02 13:08:08,21.96,44.68,65.45,1
2026-02-02 13:08:09,21.98,44.83,65.11,1
2026-02-02 13:08:10,21.99,44.8,65.5,1
2026-02-02 13:08:11,21.96,44.69,65.77,1
2026-02-02 13:08:12,21.98,44.7,66.04,1
2026-02-02 13:08:13,21.99,44.81,66.64,1
2026-02-02 13:08:14,21.98,44.95,66.75,1
2026-02-02 13:08:15,21.96,45.12,66.95,1
2026-02-02 13:08:16,22.01,45.18,66.4,1
2026-02-02 13:08:17,21.98,45.11,66.43,1
2026-02-02 13:08:18,21.96,44.97,66.89,1
2026-02-02 13:08:19,21.94,45.03,67.32,1
2026-02-02 13:08:20,21.93,45.13,67.02,1
2026-02-02 13:08:21,21.95,45.1,66.68,1
2026-02-02 13:08:22,21.88,45.11,66.57,1
2026-02-02 13:08:23,21.94,45.13,67.11,1
2026-02-02 13:08:24,21.93,45.06,67.55,1
2026-02-02 13:08:25,21.92,45.17,67.33,1
2026-02-02 13:08:26,21.89,45.14,66.62,1
2026-02-02 13:08:27,21.91,45.23,66.51,1
2026-02-02 13:08:28,21.85,45.18,66.34,1
2026-02-02 13:08:29,21.87,45.2,66.72,1
2026-02-02 13:08:30,21.82,45.06,66.83,1
2026-02-02 13:08:31,21.83,45.07,66.79,1
2026-02-02 13:08:32,21.9,44.93,66.83,1
2026-02-02 13:08:33,21.91,44.99,66.8,1
2026-02-02 13:08:34,21.94,45.1,66.68,1
2026-02-02 13:08:35,21.98,45.03,66.37,1
2026-02-02 13:08:36,21.98,44.9,66.63,1
2026-02-02 13:08:37,22.01,44.92,67.15,1
2026-02-02 13:08:38,22.02,44.9,67.65,1
2026-02-02 13:08:39,21.93,44.78,67.64,1
2026-02-02 13:08:40,22.01,44.91,67.36,1
2026-02-02 13:08:41,22.13,44.88,67.51,1
2026-02-02 13:08:42,22.1,45.03,67.84,1
2026-02-02 13:08:43,22.05,45.18,67.97,1
2026-02-02 13:08:44,22.05,45.28,68.17,1
2026-02-02 13:08:45,22.04,45.16,68.59,1
2026-02-02 13:08:46,22.04,45.19,68.37,1
2026-02-02 13:08:47,21.95,45.29,68.5,1
2026-02-02 13:08:48,21.9,45.13,67.91,1
2026-02-02 13:08:49,21.86,45.06,68.0,1
2026-02-02 13:08:50,21.8,45.35,68.33,1
2026-02-02 13:08:51,21.83,45.35,68.08,1
2026-02-02 13:08:52,21.77,45.12,67.66,1
2026-02-02 13:08:53,21.7,45.11,67.42,1
2026-02-02 13:08:54,21.74,44.92,66.98,1
2026-02-02 13:08:55,21.77,44.8,66.9,1
2026-02-02 13:08:56,21.76,44.96,66.56,1
2026-02-02 13:08:57,21.8,44.92,66.11,1
2026-02-02 13:08:58,21.84,44.89,66.87,1
2026-02-02 13:08:59,21.91,45.12,67.19,1
2026-02-02 13:09:00,21.95,45.17,67.49,1
2026-02-02 13:09:01,21.91,45.24,67.64,1
2026-02-02 13:09:02,21.91,45.12,67.33,1
2026-02-02 13:09:03,21.91,45.07,67.26,1
2026-02-02 13:09:04,21.88,45.11,67.04,1
2026-02-02 13:09:05,21.8,45.06,66.69,1
2026-02-02 13:09:06,21.87,44.95,66.45,1
2026-02-02 13:09:07,21.87,44.85,66.96,1
